@RELATION phishing

@ATTRIBUTE having_IP_Address {0,2}
@ATTRIBUTE URL_Length {0,1,2}
@ATTRIBUTE Shortining_Service {0,2}
@ATTRIBUTE having_At_Symbol {0,2}
@ATTRIBUTE double_slash_redirecting {0,2}
@ATTRIBUTE Prefix_Suffix {0,2}
@ATTRIBUTE having_Sub_Domain {0,1,2}
@ATTRIBUTE SSLfinal_State {0,1,2}
@ATTRIBUTE Domain_registeration_length {0,2}
@ATTRIBUTE Favicon {0,2}
@ATTRIBUTE port {0,2}
@ATTRIBUTE HTTPS_token {0,2}
@ATTRIBUTE Request_URL {0,2}
@ATTRIBUTE URL_of_Anchor {0,1,2}
@ATTRIBUTE Links_in_tags {0,1,2}
@ATTRIBUTE SFH {0,1,2}
@ATTRIBUTE Submitting_to_email {0,2}
@ATTRIBUTE Abnormal_URL {0,2}
@ATTRIBUTE Redirect {1,2}
@ATTRIBUTE on_mouseover {0,2}
@ATTRIBUTE RightClick {0,2}
@ATTRIBUTE popUpWidnow {0,2}
@ATTRIBUTE Iframe {0,2}
@ATTRIBUTE age_of_domain {0,2}
@ATTRIBUTE DNSRecord {0,2}
@ATTRIBUTE web_traffic {0,1,2}
@ATTRIBUTE Page_Rank {0,2}
@ATTRIBUTE Google_Index {0,2}
@ATTRIBUTE Links_pointing_to_page {0,1,2}
@ATTRIBUTE Statistical_report {0,2}
@ATTRIBUTE Result {0,2}

@DATA
2,0,2,2,2,0,1,0,0,2,2,2,2,1,1,0,2,2,1,2,2,2,2,0,0,2,0,2,1,2,0
2,0,2,2,2,0,1,2,0,2,2,2,0,1,1,0,2,2,1,2,2,2,2,2,0,2,2,2,2,2,2
2,0,2,2,2,0,2,2,0,2,2,2,0,2,0,0,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2
2,0,2,2,2,0,2,2,0,0,2,2,2,1,0,0,2,2,1,2,2,0,2,2,2,2,0,2,1,2,2
2,0,2,2,2,2,1,2,0,2,2,2,0,2,1,0,2,2,1,2,2,2,2,2,0,2,0,2,2,2,2
2,2,2,2,2,0,2,2,0,0,2,2,2,1,0,2,2,2,1,2,2,0,2,2,0,2,0,2,2,2,2
2,0,2,2,2,0,0,2,0,0,2,2,2,1,1,0,2,2,1,2,2,0,2,0,2,1,0,0,1,2,0
2,0,2,2,2,0,0,0,2,2,2,2,0,1,0,0,2,2,1,2,2,2,2,0,2,1,0,0,1,2,0
2,0,2,2,2,0,0,0,2,2,2,2,2,1,0,0,2,2,1,2,2,2,2,0,0,1,0,2,1,2,0
2,0,2,2,2,0,0,1,0,2,2,2,0,1,0,0,2,2,1,2,2,2,2,0,0,1,0,0,1,2,0
2,0,2,2,2,0,2,0,2,2,2,2,0,1,0,0,2,2,1,2,2,2,2,2,0,2,0,0,1,2,0
0,0,0,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,0,0,2,0,0
2,0,2,0,2,0,2,2,2,2,2,2,0,1,1,0,2,2,1,2,2,2,2,2,2,0,2,2,1,2,2
2,0,2,2,2,0,0,2,0,0,2,2,2,1,2,0,2,2,1,2,2,0,2,2,2,1,0,2,1,2,2
0,0,0,2,0,0,0,2,0,2,2,0,2,2,0,0,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2
2,0,2,2,2,0,1,2,0,0,0,2,2,2,0,0,0,2,1,0,2,0,2,0,0,2,0,2,2,0,2
2,0,2,2,2,0,0,2,0,2,2,2,2,1,1,0,2,2,1,2,2,2,2,2,0,1,0,0,2,2,0
2,0,2,2,2,0,0,0,0,0,0,2,2,0,1,0,0,2,1,2,2,0,2,0,0,0,0,0,1,2,0
2,0,2,2,2,0,1,1,0,2,2,2,2,0,1,0,2,2,1,2,2,2,2,2,0,0,0,0,1,2,0
2,2,2,2,2,0,1,1,0,2,2,2,2,0,1,2,2,2,1,2,2,2,2,2,0,2,0,0,2,2,0
2,0,2,2,2,0,0,1,0,2,2,2,0,1,0,0,2,2,1,2,2,2,2,0,2,2,0,0,1,2,0
2,0,2,2,2,0,2,2,0,0,0,2,0,2,1,0,0,2,1,2,2,0,0,2,2,2,0,2,1,2,2
2,2,2,2,2,0,0,2,0,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2,0,2,2,2,0,0,0,2,2,2,2,0,0,0,0,2,2,1,2,2,2,2,0,2,0,0,0,1,2,0
2,0,2,0,2,0,1,0,0,2,2,2,2,0,1,0,2,2,1,2,2,2,2,0,0,0,0,0,2,2,0
2,2,2,2,2,0,1,2,0,2,2,2,2,1,1,2,2,2,1,2,2,2,2,0,2,2,2,2,1,2,2
2,2,2,2,2,0,1,0,0,2,2,2,2,0,1,2,2,2,1,2,2,2,2,0,0,1,0,0,2,2,0
2,0,2,2,2,0,0,0,0,2,2,2,2,0,0,0,2,2,1,2,2,2,2,0,2,1,0,0,1,2,0
2,0,2,2,2,0,0,0,0,2,2,2,2,0,0,0,2,2,1,2,2,2,2,0,0,0,0,0,2,2,0
0,2,0,2,0,0,0,0,0,2,2,0,2,0,1,2,2,0,2,2,2,2,2,0,0,2,0,0,2,2,0
2,0,2,2,2,0,0,2,0,0,0,2,2,1,1,0,0,2,1,2,2,0,2,2,2,2,0,2,1,2,2
2,2,2,0,2,0,0,0,0,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,2,1,2,0
2,0,2,2,2,0,1,0,2,2,2,2,0,0,0,0,2,2,1,2,2,2,2,0,2,0,0,2,1,2,0
2,0,2,2,2,0,1,0,0,2,2,2,0,1,1,0,2,2,1,2,2,2,2,2,0,2,0,2,2,2,2
0,0,0,2,0,0,1,2,2,2,2,0,0,1,2,0,2,0,2,2,2,2,2,2,0,2,0,2,2,2,2
2,0,2,2,2,0,1,2,2,2,2,2,0,1,1,0,2,2,1,2,2,2,2,2,0,2,0,2,2,2,2
0,2,0,2,0,2,0,2,0,2,2,0,2,2,1,2,2,0,2,2,2,2,2,2,0,2,0,2,2,2,2
2,2,2,2,2,2,1,2,0,2,2,2,2,2,0,2,2,2,1,2,2,2,2,0,0,2,2,2,2,2,2
2,0,2,2,2,0,0,2,0,2,2,2,2,1,0,0,2,2,1,2,2,2,2,2,0,1,0,0,2,2,2
0,0,0,2,0,2,2,2,0,2,2,0,2,2,1,0,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2
2,0,2,2,2,0,1,2,0,0,0,2,2,2,2,0,0,2,1,0,2,0,2,0,0,2,0,2,2,0,2
2,0,2,2,2,0,2,2,0,0,0,2,2,1,0,0,0,2,1,0,2,0,2,0,2,1,0,2,1,0,2
2,0,2,2,2,0,0,2,2,2,2,2,2,2,1,0,2,2,1,2,2,2,2,2,2,2,2,0,1,2,2
2,2,2,2,2,0,1,1,0,2,2,2,2,0,0,2,2,2,1,2,2,2,2,2,0,1,0,2,1,2,0
2,0,2,2,2,0,0,2,0,2,2,2,2,2,1,0,2,2,1,2,2,2,2,2,2,2,2,0,1,2,2
2,0,2,2,2,0,1,2,0,2,2,2,2,1,1,0,2,2,1,2,2,2,2,0,0,1,0,2,1,2,0
2,2,2,2,2,0,1,1,0,2,2,2,0,0,0,2,2,2,1,2,2,2,2,2,0,0,0,0,2,2,0
2,0,2,2,2,0,1,1,2,0,0,2,2,0,1,0,0,2,1,2,2,0,2,2,2,1,0,2,1,0,0
2,0,2,2,2,0,1,1,0,2,2,2,2,0,1,0,2,2,1,2,2,2,2,2,0,1,0,2,1,2,0
2,0,2,2,2,0,0,2,2,0,0,2,0,2,2,0,0,2,1,2,2,0,2,2,0,2,2,0,2,0,2
2,0,2,2,2,0,1,1,0,2,2,2,2,0,1,0,2,2,1,2,2,2,2,2,0,0,0,2,2,2,0
2,0,2,2,2,0,1,2,0,0,0,2,2,1,1,0,0,2,1,2,2,0,0,0,0,2,2,0,2,0,2
2,0,2,2,2,0,0,0,2,0,0,2,0,0,1,0,0,2,1,2,2,0,2,0,0,0,0,2,1,0,0
2,0,2,2,2,0,0,0,2,0,0,2,0,1,1,0,0,2,1,2,2,0,2,0,0,0,0,0,1,0,0
2,2,2,2,2,0,2,2,0,0,0,2,2,2,0,2,0,2,1,2,2,0,2,2,0,2,0,2,2,0,2
2,0,2,2,2,2,0,2,0,2,2,2,2,1,1,0,2,2,1,2,2,2,2,2,0,2,2,2,2,2,2
2,0,2,2,2,0,1,2,0,2,2,2,0,1,2,0,2,2,1,2,2,2,2,0,0,1,0,0,1,2,0
2,2,2,2,2,0,0,2,0,2,2,2,2,0,0,2,2,2,1,2,2,2,2,0,0,1,0,0,1,2,0
2,0,2,2,2,0,0,0,2,2,2,2,0,1,0,0,2,2,1,2,2,2,2,0,0,1,0,0,1,2,0
2,0,2,2,2,0,2,2,2,2,2,2,2,1,2,0,2,2,1,2,2,2,2,2,2,2,2,0,1,2,2
2,0,2,2,2,2,0,2,0,0,0,2,2,1,2,0,0,2,1,2,2,0,0,2,0,2,0,2,2,0,2
2,0,2,2,2,0,0,0,0,2,2,2,0,0,0,0,2,2,1,2,2,2,2,0,0,0,0,0,1,2,0
2,0,2,2,2,0,1,0,0,2,2,2,0,0,0,0,2,2,1,2,2,2,2,0,2,1,0,0,1,2,0
2,0,2,2,2,0,0,2,0,2,2,2,2,1,0,0,2,2,1,2,2,2,2,2,2,1,0,2,1,2,2
2,2,2,2,2,2,2,2,0,2,2,2,2,1,0,2,2,2,1,2,2,2,2,2,2,1,0,2,1,2,2
0,0,0,2,0,0,2,2,0,2,2,0,0,1,0,0,2,0,2,2,2,2,2,2,0,2,0,2,2,2,2
2,0,2,2,2,0,2,2,0,2,2,2,2,1,2,0,2,2,1,2,2,2,2,2,0,0,0,2,2,2,2
2,0,2,2,2,2,2,2,2,2,2,2,0,2,1,0,2,2,1,2,2,2,2,2,0,0,0,2,2,2,2
2,0,2,2,2,0,2,0,0,2,2,2,2,1,1,0,2,2,1,2,2,0,2,2,0,1,0,2,2,2,2
2,0,2,2,2,0,0,0,0,2,2,2,2,1,1,0,2,2,1,2,2,2,2,0,2,2,0,0,1,2,0
2,0,2,2,2,0,0,0,0,2,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,0,0,0,1,2,0
2,0,2,2,2,0,0,2,0,2,2,2,2,1,0,0,2,2,1,2,2,2,2,2,0,2,0,2,2,2,2
2,0,2,2,2,0,0,0,2,2,2,2,0,0,0,0,2,2,1,2,2,2,2,0,0,0,0,0,1,2,0
0,0,0,2,0,0,0,2,2,2,2,0,2,1,2,0,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2
2,0,2,2,2,0,1,0,0,2,2,2,2,0,1,0,2,2,1,2,2,2,2,0,0,2,0,0,1,2,0
2,0,2,2,2,0,0,0,0,2,2,2,2,1,0,0,2,2,1,2,2,2,2,0,0,1,0,0,1,2,0
2,0,2,2,2,0,0,0,0,2,2,2,2,0,0,0,2,2,1,2,2,2,2,2,0,1,0,0,2,2,0
2,0,2,2,2,0,0,0,0,0,0,2,2,0,1,0,0,2,1,2,2,2,2,0,2,2,0,0,1,0,0
2,2,2,2,2,0,0,0,0,2,2,2,2,0,0,2,2,2,1,2,2,2,2,0,2,1,0,2,1,2,0
2,0,2,2,2,0,1,0,2,2,2,2,0,0,1,0,2,2,1,2,2,2,2,0,2,1,0,2,1,2,0
2,0,2,2,2,0,0,0,2,2,2,2,0,0,1,0,2,2,1,2,2,2,2,0,0,0,0,2,1,2,0
0,2,0,2,0,0,1,1,0,2,2,0,0,0,2,2,2,0,2,2,2,2,2,2,0,0,0,2,1,2,0
2,0,2,2,2,0,1,0,2,2,2,2,2,0,0,0,2,2,1,2,2,2,2,0,0,1,0,2,1,2,0
2,0,2,2,2,0,0,2,0,2,2,2,2,2,2,0,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2,2,2,2,2,0,0,0,0,2,2,2,0,0,1,2,2,2,1,2,2,2,2,0,0,0,0,2,1,2,0
2,0,2,2,2,0,1,1,2,2,2,2,0,1,1,0,2,2,1,2,2,2,2,2,0,0,0,0,1,2,0
0,0,0,2,0,0,2,2,2,2,2,0,0,1,1,0,2,0,2,2,2,2,2,2,0,2,0,2,2,2,2
2,0,2,2,2,0,0,0,0,0,0,2,0,0,1,0,0,2,1,2,2,0,2,0,0,0,0,0,1,0,0
2,0,2,2,2,0,0,0,0,0,0,2,2,1,0,0,0,2,1,2,2,0,2,0,0,1,0,0,1,0,0
2,0,2,2,2,2,0,2,0,0,0,2,2,2,0,0,0,2,1,2,2,0,2,2,0,2,0,2,2,0,2
2,0,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,2,1,2,2,2,2,0,0,2,0,0,2,0,0
2,2,2,2,2,0,2,2,0,0,0,2,2,2,1,2,0,2,1,2,2,0,2,2,0,2,2,0,2,0,2
2,0,2,2,2,0,1,1,0,0,0,2,0,0,1,0,0,2,1,2,2,0,2,2,2,1,0,0,1,0,0
2,0,2,2,2,0,2,2,2,2,2,2,0,1,0,0,2,2,1,2,2,2,2,2,2,2,0,2,1,2,2
2,0,2,2,2,0,1,1,2,0,0,2,0,0,2,0,0,2,1,2,2,0,2,2,2,0,0,0,1,0,0
0,0,0,2,0,0,0,2,2,2,2,0,0,1,0,0,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2
2,0,2,2,2,0,1,1,2,0,0,2,0,0,2,0,0,2,1,2,2,0,2,2,0,0,0,0,1,0,0
2,0,2,2,2,0,0,0,2,2,2,2,2,1,1,0,2,2,1,2,2,2,2,0,0,2,0,0,2,2,0
2,0,2,2,2,0,0,0,0,2,2,2,0,1,0,0,2,2,1,2,2,2,2,0,2,2,0,0,1,2,0
2,2,2,0,2,0,0,0,0,2,2,2,2,0,1,2,2,2,1,2,2,2,2,0,2,0,0,0,1,2,0
2,0,2,2,2,0,0,0,0,0,0,2,0,0,1,0,0,2,1,2,2,0,2,0,0,1,0,0,2,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,2,0,0,1,0,0,2,0,0
2,0,2,2,2,0,0,2,2,0,0,2,0,1,1,0,0,2,1,2,2,0,2,2,0,2,2,2,2,0,2
2,0,2,2,2,0,2,2,0,2,2,2,2,2,0,0,2,2,1,2,2,2,2,2,0,2,2,0,2,2,2
0,2,0,2,0,2,1,0,0,0,0,0,2,2,2,2,0,0,2,2,0,0,0,0,0,1,0,2,2,0,2
2,0,2,2,2,0,2,2,0,2,2,2,0,2,1,0,2,2,1,2,2,2,2,2,0,0,0,2,2,2,2
2,0,2,2,2,0,2,2,2,2,2,2,0,0,1,0,2,2,1,2,2,2,2,2,0,0,0,2,1,2,0
2,0,2,2,2,2,2,2,0,2,2,2,2,1,2,0,2,2,1,2,2,2,2,2,2,2,0,2,1,2,2
2,0,2,2,2,0,0,2,2,2,2,2,0,1,0,0,2,2,1,2,2,2,2,0,2,1,0,2,1,2,0
2,0,2,2,2,0,0,0,2,2,2,2,0,0,0,0,2,2,1,2,2,2,2,0,2,1,0,2,1,2,0
2,0,2,2,2,0,1,1,2,2,2,2,0,0,1,0,2,2,1,2,2,2,2,2,2,2,0,2,1,2,0
0,0,0,2,0,0,2,2,2,2,2,0,0,1,2,0,2,0,2,2,2,2,2,2,2,0,0,2,1,2,2
2,0,2,2,2,0,2,2,0,0,0,2,2,2,0,0,0,2,1,0,2,0,2,2,2,2,0,2,1,0,2
2,0,2,2,2,0,0,0,0,2,2,2,0,1,0,0,2,2,1,2,2,2,2,2,0,0,2,2,1,2,0
2,0,2,2,2,0,0,2,0,2,2,2,0,1,0,0,2,2,1,2,2,2,2,0,0,2,0,2,1,2,0
2,0,2,2,2,0,0,2,0,0,0,2,2,2,0,0,0,2,1,0,2,0,0,0,2,2,2,2,1,0,2
2,0,2,2,2,0,2,0,0,2,2,2,2,0,0,0,2,2,1,2,2,2,2,2,0,1,0,2,1,2,0
2,0,2,2,2,0,2,0,0,2,2,2,0,0,1,0,2,2,1,2,2,2,2,2,0,0,0,2,1,2,0
2,0,2,2,2,0,2,2,2,2,2,2,0,0,0,0,2,2,1,2,2,2,2,2,0,0,0,2,1,2,0
2,0,2,2,2,0,0,0,2,2,2,2,2,1,0,0,2,2,1,2,2,2,2,0,2,2,0,2,1,2,0
2,0,2,2,2,0,1,1,2,2,2,2,0,1,1,0,2,2,1,2,2,2,2,2,2,0,2,2,1,2,0
2,0,2,2,2,0,1,0,0,2,2,2,0,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,1,2,0
2,0,2,2,2,0,2,2,0,2,2,2,2,1,0,0,2,2,1,2,2,2,2,2,0,1,0,0,1,2,0
2,0,2,2,2,0,1,0,0,0,0,2,2,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0
0,0,0,2,0,0,2,0,0,2,2,0,2,1,1,0,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2
2,0,2,2,2,2,0,2,2,0,0,2,0,1,2,0,0,2,1,0,2,0,0,2,0,2,0,2,2,0,2
2,0,2,2,2,0,0,2,0,2,2,2,0,1,0,0,2,2,1,2,2,2,2,0,2,1,0,2,1,2,0
2,0,2,2,2,0,1,0,0,2,2,2,2,0,1,0,2,2,1,2,2,2,2,0,0,1,0,2,2,2,0
0,0,0,2,0,0,1,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0
2,0,2,2,2,0,0,0,2,2,2,2,0,0,0,0,2,2,1,2,2,2,2,0,0,0,0,2,2,2,0
0,0,0,2,0,0,0,2,0,2,2,0,2,2,1,0,2,0,2,2,2,2,2,2,0,2,0,2,2,2,2
2,0,2,2,2,0,2,0,2,2,2,2,0,1,0,0,2,2,1,2,2,2,2,0,2,2,0,2,1,2,0
2,0,2,2,2,0,0,0,0,0,0,2,2,1,2,0,0,2,1,0,2,0,0,2,0,1,0,2,2,0,2
2,2,2,2,2,0,0,0,0,2,2,2,2,0,0,2,2,2,1,2,2,2,2,0,2,0,0,2,1,2,0
2,0,2,2,2,0,1,1,2,0,0,2,2,0,1,0,0,2,1,0,2,0,0,2,2,1,0,2,1,0,0
2,0,2,2,2,0,2,2,0,2,2,2,0,2,0,0,2,2,1,2,2,2,2,2,2,2,0,2,1,2,2
2,0,2,2,2,2,0,2,0,0,0,2,2,2,2,0,0,2,1,0,0,0,0,2,0,2,0,2,2,0,2
2,0,2,2,2,0,1,2,0,2,2,2,2,1,2,0,2,2,1,2,2,2,2,0,0,2,2,2,2,2,2
2,0,2,2,2,2,0,2,0,2,2,2,2,1,1,0,2,2,1,2,2,2,2,2,0,2,0,2,2,2,2
0,0,0,2,0,0,1,2,0,2,2,0,2,2,2,0,2,0,2,2,2,2,2,2,0,2,0,2,2,2,2
2,0,2,2,2,2,0,2,0,0,0,2,0,2,2,0,0,2,1,0,0,0,0,2,0,2,0,2,2,0,2
2,0,2,2,2,2,1,2,0,2,2,2,2,2,1,0,2,2,1,2,2,2,2,2,0,2,0,2,2,2,2
2,0,2,2,2,0,0,0,2,2,2,2,0,0,1,0,2,2,1,2,2,2,2,2,0,0,0,2,2,2,0
2,0,2,2,2,0,0,2,0,2,2,2,2,1,1,0,2,2,1,2,2,2,2,0,2,2,2,2,1,2,2
2,2,2,2,2,2,0,2,0,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2,0,2,2,2,0,1,0,2,2,2,2,2,0,0,0,2,2,1,2,2,2,2,0,2,1,0,2,1,2,0
2,0,2,2,2,0,0,0,0,2,2,2,2,2,1,0,2,2,1,2,2,2,2,0,2,2,0,0,1,2,0
2,0,2,2,2,0,2,2,0,2,2,2,2,2,2,0,2,2,1,2,2,2,2,2,2,2,2,0,1,2,2
2,0,2,2,2,0,0,0,0,2,2,2,0,0,1,0,2,2,1,2,2,2,2,0,2,0,0,2,1,2,0
2,0,2,2,2,0,1,1,2,0,0,2,0,0,1,0,0,2,1,0,2,0,0,2,2,1,0,2,1,0,0
2,0,2,2,2,0,1,1,0,2,2,2,2,0,0,0,2,2,1,2,2,2,2,2,2,0,0,2,1,2,0
2,0,2,2,2,0,0,0,2,2,2,2,0,2,0,0,2,2,1,2,2,2,2,2,2,0,0,0,1,2,0
2,0,2,2,2,0,1,2,2,2,2,2,0,1,1,0,2,2,1,2,2,2,2,0,0,1,2,0,2,2,2
2,0,2,2,2,0,1,1,0,2,2,2,2,1,1,0,2,2,1,2,2,2,2,2,2,0,0,2,1,2,0
2,2,2,2,2,0,1,0,2,2,2,2,0,1,0,2,2,2,1,2,2,2,2,0,2,1,0,2,1,2,0
2,0,2,2,2,2,2,2,0,0,0,2,2,2,1,0,0,2,1,0,2,0,0,2,2,2,0,2,1,0,2
2,0,2,2,2,0,0,2,0,2,2,2,0,1,0,0,2,2,1,2,2,2,2,2,2,2,0,2,1,2,2
2,0,2,2,2,0,0,0,2,0,0,2,0,0,1,0,0,2,1,0,2,0,0,0,2,0,0,2,1,0,0
2,0,2,2,2,0,2,0,2,2,2,2,0,0,0,0,2,2,1,2,2,2,2,2,2,1,0,2,1,2,0
2,0,2,2,2,0,1,0,2,0,0,2,0,0,1,0,0,2,1,0,2,0,0,2,0,1,0,2,2,0,0
2,2,2,2,2,0,1,1,2,2,2,2,0,0,1,2,2,2,1,2,2,2,2,2,2,1,0,2,1,2,0
2,0,2,2,2,0,0,0,2,2,2,2,0,1,0,0,2,2,1,2,2,2,2,2,2,1,0,2,1,2,0
2,0,2,2,2,0,2,0,2,2,2,2,0,0,0,0,2,2,1,2,2,2,2,2,2,0,0,2,1,2,0
2,0,2,2,2,0,1,0,2,2,2,2,2,1,1,0,2,2,1,2,2,2,2,2,0,2,2,2,2,2,2
2,0,2,2,2,0,1,0,2,2,2,2,0,0,1,0,2,2,1,2,2,2,2,0,0,1,0,2,2,2,0
2,0,2,2,2,0,0,2,0,2,2,2,2,2,1,0,2,2,1,2,2,2,2,2,0,2,0,2,2,2,2
2,2,2,2,2,0,2,2,0,0,0,2,2,1,2,2,0,2,1,0,0,0,0,2,0,1,0,2,2,0,2
2,0,2,2,2,0,0,0,2,2,2,2,0,1,0,0,2,2,1,2,2,2,2,2,0,1,0,2,2,2,0
2,0,2,2,2,0,0,2,2,0,0,2,0,1,0,0,0,2,1,0,2,0,0,0,2,1,0,2,1,0,0
2,0,2,2,2,0,0,2,0,0,0,2,0,1,2,0,0,2,1,0,2,0,0,0,2,1,0,2,1,0,0
2,0,2,2,2,0,1,0,2,0,0,2,0,0,1,0,0,2,1,0,2,0,0,0,2,0,0,2,1,0,0
2,0,2,2,2,0,1,1,2,2,2,2,0,1,1,0,2,2,1,2,2,2,2,2,0,0,2,2,2,2,0
2,0,2,2,2,0,1,1,0,2,2,2,0,0,1,0,2,2,1,2,2,2,2,2,2,0,0,2,1,2,0
2,0,2,0,2,0,0,2,2,2,2,2,0,2,2,0,2,2,1,2,2,2,2,0,2,2,0,2,1,2,2
2,0,2,2,2,0,2,2,0,0,0,2,2,1,0,0,0,2,1,0,2,0,0,2,0,2,2,2,2,0,2
2,2,2,2,2,0,1,0,0,0,0,2,2,2,0,2,0,2,1,0,2,0,0,0,0,2,0,2,2,0,2
2,0,2,2,2,2,0,2,2,2,2,2,0,1,2,0,2,2,1,2,2,2,2,0,0,0,0,2,2,2,2
2,0,2,2,2,0,0,0,0,2,2,2,2,1,1,0,2,2,1,2,2,2,2,2,2,1,0,2,1,2,0
2,0,2,2,2,2,1,2,2,2,2,2,0,1,0,0,2,2,1,2,2,2,2,2,0,2,2,2,2,2,2
2,2,2,2,2,0,1,1,0,2,2,2,2,0,0,2,2,2,1,2,2,2,2,2,0,0,0,2,2,2,0
0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0
2,2,2,2,2,0,0,0,0,2,2,2,2,1,1,2,2,2,1,2,2,2,2,0,2,1,0,2,1,2,0
2,2,2,2,2,0,1,1,0,0,0,2,2,0,2,2,0,2,1,0,2,0,0,2,2,0,0,2,1,0,0
2,0,2,2,2,2,1,0,2,2,2,2,0,1,1,0,2,2,1,2,2,2,2,2,0,2,0,2,2,2,2
2,0,2,2,2,0,0,0,0,0,0,2,0,0,2,0,0,2,1,0,0,0,0,0,2,0,0,2,1,0,0
2,0,2,2,2,0,0,0,0,2,2,2,0,1,1,0,2,2,1,2,2,2,2,0,2,2,0,2,1,2,0
2,0,2,2,2,0,2,0,2,2,2,2,2,1,0,0,2,2,1,2,2,2,2,0,2,2,0,2,1,2,0
2,0,2,2,2,0,0,0,2,2,2,2,0,0,0,0,2,2,1,2,2,2,2,0,2,2,0,2,1,2,0
2,0,2,2,2,0,1,0,0,2,2,2,2,2,1,0,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2,2,2,2,2,0,0,2,0,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,0,1,0,2,2,2,0
2,0,2,2,2,0,1,2,0,2,2,2,2,1,0,0,2,2,1,2,2,2,2,2,2,1,0,2,1,2,0
2,0,2,2,2,0,0,0,0,2,2,2,0,1,0,0,2,2,1,2,2,2,2,2,0,2,0,0,2,2,0
2,2,2,2,2,0,1,2,0,0,0,2,2,1,1,2,0,2,1,0,2,0,0,0,0,2,0,2,2,0,2
2,2,2,2,2,0,1,1,0,2,2,2,2,0,1,2,2,2,1,2,2,2,2,2,2,0,0,2,1,2,0
2,0,2,2,2,0,0,0,2,2,2,2,0,1,1,0,2,2,1,2,2,2,2,0,2,0,0,0,1,2,0
2,0,2,2,2,0,0,0,0,2,2,2,0,0,0,0,2,2,1,2,2,2,2,2,2,0,0,2,1,2,0
2,0,2,2,2,0,2,0,0,2,2,2,2,1,2,0,2,2,1,2,2,2,2,2,2,1,0,2,1,2,0
0,0,0,2,0,2,1,2,0,2,2,0,2,2,0,0,2,0,2,2,2,2,2,0,0,2,0,2,2,2,2
2,0,2,2,2,2,1,2,2,0,0,2,0,2,2,0,0,2,1,0,2,0,0,2,0,2,0,2,2,0,2
2,0,2,2,2,0,0,2,0,2,2,2,2,1,1,0,2,2,1,2,2,2,2,2,2,1,0,2,1,2,0
2,0,2,2,2,0,0,0,0,0,0,2,2,2,1,0,0,2,1,0,0,0,0,0,2,1,0,0,1,0,0
2,0,2,0,2,0,0,0,2,2,2,2,2,0,1,0,2,2,1,2,2,2,2,0,0,0,0,2,2,2,0
2,0,2,2,2,0,0,2,0,2,2,2,2,1,0,0,2,2,1,2,2,2,2,2,2,2,0,2,1,2,0
2,0,2,2,2,0,0,0,2,0,0,2,0,0,2,0,0,2,1,0,2,0,0,2,2,0,0,2,1,0,0
2,0,2,2,2,0,1,0,0,2,2,2,2,0,0,0,2,2,1,2,2,2,2,0,2,1,0,2,1,2,0
2,0,2,2,2,0,0,0,2,2,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,1,0,2,1,2,0
2,0,2,2,2,0,1,2,2,0,0,2,0,2,1,0,0,2,1,0,2,0,0,0,0,2,0,2,2,0,2
2,0,2,2,2,0,0,0,0,2,2,2,0,1,0,0,2,2,1,2,2,2,2,0,0,1,0,0,2,2,0
2,2,2,2,2,0,1,1,0,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,0,0,2,1,2,0
2,0,2,2,2,0,1,0,2,2,2,2,0,1,2,0,2,2,1,2,2,2,2,2,0,2,0,2,2,2,0
2,2,2,0,2,0,1,1,0,2,2,2,2,0,1,2,2,2,1,2,2,2,2,2,2,0,0,2,1,2,0
0,0,0,2,0,2,2,2,0,2,2,0,2,2,2,0,2,0,2,2,2,2,2,2,0,2,0,2,2,2,2
2,0,2,2,2,0,1,0,0,2,2,2,2,0,2,0,2,2,1,2,2,2,2,0,0,0,0,2,2,2,0
2,0,2,2,2,0,2,0,0,2,2,2,2,1,2,0,2,2,1,2,2,2,2,2,0,0,0,2,2,2,2
